ticker,date,avg_sentiment,article_count,close_price,volume,3d_avg,10d_avg,30d_avg,60d_avg,90d_avg
AAPL,2026-04-18,0.0761,100,,,0.0761,0.0761,0.0761,0.0761,0.0761
AAPL,2026-04-19,0.0586,100,,,0.06735,0.06735,0.06735,0.06735,0.06735
AAPL,2026-04-20,0.0577,100,273.04998779296875,36590200.0,0.06413333333333333,0.06413333333333333,0.06413333333333333,0.06413333333333333,0.06413333333333333
AAPL,2026-04-21,0.0819,102,266.1700134277344,50209800.0,0.06606666666666666,0.068575,0.068575,0.068575,0.068575
AAPL,2026-04-22,0.0883,102,273.1700134277344,43249200.0,0.07596666666666667,0.07252,0.07252,0.07252,0.07252
AAPL,2026-04-23,0.0668,100,273.42999267578125,33399600.0,0.079,0.07156666666666667,0.07156666666666667,0.07156666666666667,0.07156666666666667
AAPL,2026-04-23,0.0534,100,273.42999267578125,33399600.0,0.0695,0.06897142857142857,0.06897142857142857,0.06897142857142857,0.06897142857142857
AAPL,2026-04-23,0.069,100,273.42999267578125,33399600.0,0.06306666666666667,0.06897500000000001,0.06897500000000001,0.06897500000000001,0.06897500000000001
AAPL,2026-04-23,0.0522,100,273.42999267578125,33399600.0,0.0582,0.06711111111111111,0.06711111111111111,0.06711111111111111,0.06711111111111111
AAPL,2026-04-23,0.069,100,273.42999267578125,33399600.0,0.0634,0.0673,0.0673,0.0673,0.0673
AAPL,2026-04-23,0.0534,100,273.42999267578125,33399600.0,0.0582,0.06503,0.06603636363636364,0.06603636363636364,0.06603636363636364
AAPL,2026-04-24,0.0516,102,271.05999755859375,38157100.0,0.058,0.06433,0.06483333333333334,0.06483333333333334,0.06483333333333334
AAPL,2026-04-25,0.0284,100,271.05999755859375,,0.044466666666666675,0.061399999999999996,0.06203076923076923,0.06203076923076923,0.06203076923076923
AAPL,2026-04-26,0.0442,100,271.05999755859375,,0.0414,0.05763,0.06075714285714286,0.06075714285714286,0.06075714285714286
AAPL,2026-04-27,0.0182,100,267.6099853515625,41466800.0,0.030266666666666664,0.05062,0.05792,0.05792,0.05792
AAPL,2026-04-28,0.0203,100,270.7099914550781,40018900.0,0.027566666666666666,0.04597,0.05556875,0.05556875,0.05556875
AAPL,2026-04-29,-0.0133,100,270.1700134277344,24117049.0,0.0084,0.0393,0.05151764705882353,0.05151764705882353,0.05151764705882353
AAPL,2026-04-30,0.0374,100,270.1700134277344,,0.0148,0.03614,0.05073333333333333,0.05073333333333333,0.05073333333333333
ABBV,2026-04-20,0.0533,100,203.7100067138672,5774300.0,0.0533,0.0533,0.0533,0.0533,0.0533
ABBV,2026-04-21,0.0344,100,205.1199951171875,7772100.0,0.04385,0.04385,0.04385,0.04385,0.04385
ABBV,2026-04-22,0.0361,100,200.5,7646200.0,0.04126666666666667,0.04126666666666667,0.04126666666666667,0.04126666666666667,0.04126666666666667
ABBV,2026-04-23,0.065,100,200.9499969482422,7461100.0,0.04516666666666667,0.0472,0.0472,0.0472,0.0472
ABBV,2026-04-23,0.0464,100,200.9499969482422,7461100.0,0.049166666666666664,0.04704,0.04704,0.04704,0.04704
ABBV,2026-04-23,0.0523,100,200.9499969482422,7461100.0,0.05456666666666667,0.04791666666666666,0.04791666666666666,0.04791666666666666,0.04791666666666666
ABBV,2026-04-23,0.0531,100,200.9499969482422,7461100.0,0.0506,0.04865714285714286,0.04865714285714286,0.04865714285714286,0.04865714285714286
ABBV,2026-04-23,0.0531,100,200.9499969482422,7461100.0,0.052833333333333336,0.0492125,0.0492125,0.0492125,0.0492125
ABBV,2026-04-23,0.0531,100,200.9499969482422,7461100.0,0.0531,0.04964444444444444,0.04964444444444444,0.04964444444444444,0.04964444444444444
ABBV,2026-04-24,0.0481,100,198.7100067138672,7605800.0,0.05143333333333333,0.04949,0.04949,0.04949,0.04949
ABBV,2026-04-25,0.0419,100,198.7100067138672,,0.0477,0.04835,0.048799999999999996,0.048799999999999996,0.048799999999999996
ABBV,2026-04-26,0.0539,100,198.7100067138672,,0.047966666666666664,0.0503,0.049225,0.049225,0.049225
ABBV,2026-04-27,0.0385,100,197.3800048828125,7467600.0,0.04476666666666667,0.050539999999999995,0.0484,0.0484,0.0484
ABBV,2026-04-28,0.0364,100,197.69000244140625,6313100.0,0.042933333333333344,0.04768,0.047542857142857144,0.047542857142857144,0.047542857142857144
ABBV,2026-04-29,0.0519,100,203.88999938964844,10397303.0,0.042266666666666675,0.04823000000000001,0.04783333333333333,0.04783333333333333,0.04783333333333333
ABBV,2026-04-30,0.0369,100,203.88999938964844,,0.04173333333333334,0.04669,0.04715,0.04715,0.04715
AMAT,2026-04-20,0.1126,100,391.6199951171875,3747500.0,0.1126,0.1126,0.1126,0.1126,0.1126
AMAT,2026-04-21,0.1014,100,394.3299865722656,5414900.0,0.10700000000000001,0.10700000000000001,0.10700000000000001,0.10700000000000001,0.10700000000000001
AMAT,2026-04-22,0.1023,100,403.4800109863281,5268100.0,0.10543333333333334,0.10543333333333334,0.10543333333333334,0.10543333333333334,0.10543333333333334
AMAT,2026-04-23,0.0809,100,403.9100036621094,4420800.0,0.09486666666666667,0.0993,0.0993,0.0993,0.0993
AMAT,2026-04-23,0.0862,100,403.9100036621094,4420800.0,0.0898,0.09668,0.09668,0.09668,0.09668
AMAT,2026-04-23,0.0748,100,403.9100036621094,4420800.0,0.08063333333333333,0.09303333333333334,0.09303333333333334,0.09303333333333334,0.09303333333333334
AMAT,2026-04-23,0.0862,100,403.9100036621094,4420800.0,0.08239999999999999,0.09205714285714285,0.09205714285714285,0.09205714285714285,0.09205714285714285
AMAT,2026-04-23,0.0748,100,403.9100036621094,4420800.0,0.0786,0.08990000000000001,0.08990000000000001,0.08990000000000001,0.08990000000000001
AMAT,2026-04-23,0.0862,100,403.9100036621094,4420800.0,0.08240000000000001,0.0894888888888889,0.0894888888888889,0.0894888888888889,0.0894888888888889
AMAT,2026-04-24,0.0799,100,417.0400085449219,6159600.0,0.0803,0.08853,0.08853,0.08853,0.08853
AMAT,2026-04-25,0.0924,100,417.0400085449219,,0.08616666666666666,0.08651,0.08888181818181819,0.08888181818181819,0.08888181818181819
AMAT,2026-04-26,0.0961,100,417.0400085449219,,0.08946666666666665,0.08598,0.08948333333333335,0.08948333333333335,0.08948333333333335
AMAT,2026-04-27,0.1033,100,404.8599853515625,5663400.0,0.09726666666666667,0.08608,0.09054615384615385,0.09054615384615385,0.09054615384615385
AMAT,2026-04-28,0.1163,100,381.1099853515625,10396200.0,0.10523333333333333,0.08962,0.0923857142857143,0.0923857142857143,0.0923857142857143
AMAT,2026-04-29,0.1051,100,382.5899963378906,4997676.0,0.10823333333333333,0.09151000000000001,0.09323333333333333,0.09323333333333333,0.09323333333333333
AMAT,2026-04-30,0.1157,100,382.5899963378906,,0.11236666666666666,0.09559999999999999,0.0946375,0.0946375,0.0946375
AMD,2026-04-20,0.1447,100,274.95001220703125,34833900.0,0.1447,0.1447,0.1447,0.1447,0.1447
AMD,2026-04-21,0.0777,100,284.489990234375,38950900.0,0.1112,0.1112,0.1112,0.1112,0.1112
AMD,2026-04-22,0.0669,100,303.4599914550781,49054200.0,0.09643333333333333,0.09643333333333333,0.09643333333333333,0.09643333333333333,0.09643333333333333
AMD,2026-04-23,0.0855,92,305.3299865722656,45619700.0,0.0767,0.0937,0.0937,0.0937,0.0937
AMD,2026-04-23,0.0543,92,305.3299865722656,45619700.0,0.0689,0.08582000000000001,0.08582000000000001,0.08582000000000001,0.08582000000000001
AMD,2026-04-23,0.0682,92,305.3299865722656,45619700.0,0.06933333333333334,0.08288333333333334,0.08288333333333334,0.08288333333333334,0.08288333333333334
AMD,2026-04-23,0.0799,92,305.3299865722656,45619700.0,0.06746666666666666,0.08245714285714287,0.08245714285714287,0.08245714285714287,0.08245714285714287
AMD,2026-04-23,0.0682,92,305.3299865722656,45619700.0,0.0721,0.080675,0.080675,0.080675,0.080675
AMD,2026-04-23,0.0772,92,305.3299865722656,45619700.0,0.0751,0.0802888888888889,0.0802888888888889,0.0802888888888889,0.0802888888888889
AMD,2026-04-24,0.0808,92,347.80999755859375,81616700.0,0.07540000000000001,0.08034,0.08034,0.08034,0.08034
AMD,2026-04-25,0.0955,92,347.80999755859375,,0.0845,0.07542000000000001,0.08171818181818181,0.08171818181818181,0.08171818181818181
AMD,2026-04-26,0.1045,92,347.80999755859375,,0.0936,0.07809999999999999,0.08361666666666667,0.08361666666666667,0.08361666666666667
AMD,2026-04-27,0.1152,92,334.6300048828125,50585300.0,0.10506666666666668,0.08293,0.08604615384615386,0.08604615384615386,0.08604615384615386
AMD,2026-04-28,0.0919,100,323.2099914550781,43002500.0,0.10386666666666666,0.08357,0.0864642857142857,0.0864642857142857,0.0864642857142857
AMD,2026-04-29,0.0733,100,337.1099853515625,43242149.0,0.09346666666666666,0.08547,0.08558666666666667,0.08558666666666667,0.08558666666666667
AMD,2026-04-30,0.0848,100,337.1099853515625,,0.08333333333333333,0.08713000000000001,0.0855375,0.0855375,0.0855375
AMZN,2026-04-20,0.2387,100,248.27999877929688,39463100.0,0.2387,0.2387,0.2387,0.2387,0.2387
AMZN,2026-04-21,0.2074,100,249.91000366210938,42922400.0,0.22305,0.22305,0.22305,0.22305,0.22305
AMZN,2026-04-22,0.2446,102,255.36000061035156,36065100.0,0.23023333333333332,0.23023333333333332,0.23023333333333332,0.23023333333333332,0.23023333333333332
AMZN,2026-04-23,0.2314,100,255.0800018310547,39091400.0,0.2278,0.230525,0.230525,0.230525,0.230525
AMZN,2026-04-23,0.2301,102,255.0800018310547,39091400.0,0.23536666666666664,0.23044000000000003,0.23044000000000003,0.23044000000000003,0.23044000000000003
AMZN,2026-04-23,0.2173,102,255.0800018310547,39091400.0,0.22626666666666664,0.22824999999999998,0.22824999999999998,0.22824999999999998,0.22824999999999998
AMZN,2026-04-23,0.2423,102,255.0800018310547,39091400.0,0.2299,0.23025714285714285,0.23025714285714285,0.23025714285714285,0.23025714285714285
AMZN,2026-04-23,0.2358,102,255.0800018310547,39091400.0,0.2318,0.23095,0.23095,0.23095,0.23095
AMZN,2026-04-23,0.2163,102,255.0800018310547,39091400.0,0.23146666666666668,0.2293222222222222,0.2293222222222222,0.2293222222222222,0.2293222222222222
AMZN,2026-04-24,0.2394,102,263.989990234375,53777400.0,0.2305,0.23033,0.23033,0.23033,0.23033
AMZN,2026-04-25,0.1918,102,263.989990234375,,0.21583333333333332,0.22563999999999998,0.2268272727272727,0.2268272727272727,0.2268272727272727
AMZN,2026-04-26,0.1969,102,263.989990234375,,0.20936666666666667,0.22459,0.22433333333333336,0.22433333333333336,0.22433333333333336
AMZN,2026-04-27,0.1553,100,261.1199951171875,44906800.0,0.18133333333333335,0.21566000000000002,0.21902307692307693,0.21902307692307693,0.21902307692307693
AMZN,2026-04-28,0.1935,100,259.70001220703125,42204400.0,0.18189999999999998,0.21187,0.2172,0.2172,0.2172
AMZN,2026-04-29,0.1711,100,263.0400085449219,56731766.0,0.1733,0.20597,0.21412666666666666,0.21412666666666666,0.21412666666666666
AMZN,2026-04-30,0.23,92,263.0400085449219,,0.19820000000000002,0.20724,0.21511875,0.21511875,0.21511875
AVGO,2026-04-20,0.1069,100,399.6300048828125,16922000.0,0.1069,0.1069,0.1069,0.1069,0.1069
AVGO,2026-04-21,0.0798,100,402.1700134277344,16275500.0,0.09334999999999999,0.09334999999999999,0.09334999999999999,0.09334999999999999,0.09334999999999999
AVGO,2026-04-22,0.0691,100,422.6499938964844,23702500.0,0.08526666666666666,0.08526666666666666,0.08526666666666666,0.08526666666666666,0.08526666666666666
AVGO,2026-04-23,0.0962,100,419.94000244140625,19501600.0,0.0817,0.088,0.088,0.088,0.088
AVGO,2026-04-23,0.0791,100,419.94000244140625,19501600.0,0.08146666666666667,0.08621999999999999,0.08621999999999999,0.08621999999999999,0.08621999999999999
AVGO,2026-04-23,0.0791,100,419.94000244140625,19501600.0,0.0848,0.08503333333333334,0.08503333333333334,0.08503333333333334,0.08503333333333334
AVGO,2026-04-23,0.0791,100,419.94000244140625,19501600.0,0.0791,0.08418571428571428,0.08418571428571428,0.08418571428571428,0.08418571428571428
AVGO,2026-04-23,0.0791,100,419.94000244140625,19501600.0,0.0791,0.08355,0.08355,0.08355,0.08355
AVGO,2026-04-23,0.0955,100,419.94000244140625,19501600.0,0.08456666666666668,0.08487777777777777,0.08487777777777777,0.08487777777777777,0.08487777777777777
AVGO,2026-04-24,0.1183,100,422.760009765625,22491100.0,0.09763333333333334,0.08821999999999999,0.08821999999999999,0.08821999999999999,0.08821999999999999
AVGO,2026-04-25,0.0854,100,422.760009765625,,0.09973333333333334,0.08607000000000001,0.08796363636363637,0.08796363636363637,0.08796363636363637
AVGO,2026-04-26,0.1027,100,422.760009765625,,0.10213333333333334,0.08836000000000001,0.08919166666666667,0.08919166666666667,0.08919166666666667
AVGO,2026-04-27,0.1124,100,418.20001220703125,17451600.0,0.10016666666666667,0.09269,0.09097692307692308,0.09097692307692308,0.09097692307692308
AVGO,2026-04-28,0.0726,100,399.8299865722656,25519200.0,0.0959,0.09033,0.08966428571428572,0.08966428571428572,0.08966428571428572
AVGO,2026-04-29,0.0737,100,405.45001220703125,11566937.0,0.08623333333333333,0.08979000000000001,0.0886,0.0886,0.0886
AVGO,2026-04-30,0.1255,100,405.45001220703125,,0.0906,0.09443,0.09090625,0.09090625,0.09090625
BAC,2026-04-20,0.0996,100,53.95000076293945,43999200.0,0.0996,0.0996,0.0996,0.0996,0.0996
BAC,2026-04-21,0.0719,100,53.47999954223633,34266300.0,0.08574999999999999,0.08574999999999999,0.08574999999999999,0.08574999999999999,0.08574999999999999
BAC,2026-04-22,0.0844,100,53.119998931884766,24097600.0,0.0853,0.0853,0.0853,0.0853,0.0853
BAC,2026-04-23,0.0804,100,52.470001220703125,31956300.0,0.07890000000000001,0.084075,0.084075,0.084075,0.084075
BAC,2026-04-23,0.1062,100,52.470001220703125,31956300.0,0.09033333333333333,0.0885,0.0885,0.0885,0.0885
BAC,2026-04-23,0.1,100,52.470001220703125,31956300.0,0.09553333333333335,0.09041666666666666,0.09041666666666666,0.09041666666666666,0.09041666666666666
BAC,2026-04-23,0.0778,100,52.470001220703125,31956300.0,0.09466666666666666,0.08861428571428571,0.08861428571428571,0.08861428571428571,0.08861428571428571
BAC,2026-04-23,0.0846,100,52.470001220703125,31956300.0,0.08746666666666665,0.0881125,0.0881125,0.0881125,0.0881125
BAC,2026-04-23,0.0778,100,52.470001220703125,31956300.0,0.08006666666666666,0.08696666666666666,0.08696666666666666,0.08696666666666666,0.08696666666666666
BAC,2026-04-24,0.108,100,52.04999923706055,30265400.0,0.09013333333333333,0.08907000000000001,0.08907000000000001,0.08907000000000001,0.08907000000000001
BAC,2026-04-25,0.0983,100,52.04999923706055,,0.0947,0.08893999999999999,0.08990909090909091,0.08990909090909091,0.08990909090909091
BAC,2026-04-26,0.0755,100,52.04999923706055,,0.09393333333333333,0.0893,0.08870833333333333,0.08870833333333333,0.08870833333333333
BAC,2026-04-27,0.0935,100,52.630001068115234,28043700.0,0.0891,0.09021,0.08907692307692307,0.08907692307692307,0.08907692307692307
BAC,2026-04-28,0.0947,100,52.65999984741211,21164100.0,0.08789999999999999,0.09164,0.08947857142857142,0.08947857142857142,0.08947857142857142
BAC,2026-04-29,0.1009,100,52.880001068115234,26220071.0,0.09636666666666667,0.09111,0.09024,0.09024,0.09024
BAC,2026-04-30,0.1018,100,52.880001068115234,,0.09913333333333334,0.09129000000000001,0.0909625,0.0909625,0.0909625
BRK-B,2026-04-23,0.1167,100,470.54998779296875,4749100.0,0.1167,0.1167,0.1167,0.1167,0.1167
BRK-B,2026-04-23,0.1066,100,470.54998779296875,4749100.0,0.11165,0.11165,0.11165,0.11165,0.11165
BRK-B,2026-04-24,0.1201,100,469.32000732421875,3857000.0,0.11446666666666666,0.11446666666666666,0.11446666666666666,0.11446666666666666,0.11446666666666666
BRK-B,2026-04-25,0.0841,100,469.32000732421875,,0.10359999999999998,0.106875,0.106875,0.106875,0.106875
BRK-B,2026-04-26,0.123,100,469.32000732421875,,0.10906666666666666,0.1101,0.1101,0.1101,0.1101
BRK-B,2026-04-27,0.1442,100,472.80999755859375,4888000.0,0.1171,0.11578333333333334,0.11578333333333334,0.11578333333333334,0.11578333333333334
BRK-B,2026-04-28,0.1351,100,478.1600036621094,4902400.0,0.1341,0.11854285714285714,0.11854285714285714,0.11854285714285714,0.11854285714285714
BRK-B,2026-04-29,0.1331,100,475.3800048828125,3135465.0,0.13746666666666665,0.1203625,0.1203625,0.1203625,0.1203625
BRK-B,2026-04-30,0.1612,100,475.3800048828125,,0.14313333333333333,0.12489999999999998,0.12489999999999998,0.12489999999999998,0.12489999999999998
BRK.B,2026-04-20,0.1498,100,,,0.1498,0.1498,0.1498,0.1498,0.1498
BRK.B,2026-04-21,0.1516,100,,,0.1507,0.1507,0.1507,0.1507,0.1507
BRK.B,2026-04-22,0.1453,100,,,0.1489,0.1489,0.1489,0.1489,0.1489
BRK.B,2026-04-23,0.1206,100,,,0.1391666666666667,0.141825,0.141825,0.141825,0.141825
BRK.B,2026-04-23,0.1382,100,,,0.13470000000000001,0.1411,0.1411,0.1411,0.1411
BRK.B,2026-04-23,0.0722,100,,,0.11033333333333334,0.12961666666666669,0.12961666666666669,0.12961666666666669,0.12961666666666669
BRK.B,2026-04-23,0.1306,100,,,0.11366666666666665,0.12975714285714285,0.12975714285714285,0.12975714285714285,0.12975714285714285
CAT,2026-04-20,0.0605,100,798.4000244140625,1454100.0,0.0605,0.0605,0.0605,0.0605,0.0605
CAT,2026-04-21,0.0547,100,800.4500122070312,2293500.0,0.0576,0.0576,0.0576,0.0576,0.0576
CAT,2026-04-22,0.074,100,808.8699951171875,1628400.0,0.06306666666666666,0.06306666666666666,0.06306666666666666,0.06306666666666666,0.06306666666666666
CAT,2026-04-23,0.0582,100,835.239990234375,2601800.0,0.0623,0.06185,0.06185,0.06185,0.06185
CAT,2026-04-23,0.0317,100,835.239990234375,2601800.0,0.05463333333333333,0.05582,0.05582,0.05582,0.05582
CAT,2026-04-23,0.0279,100,835.239990234375,2601800.0,0.039266666666666665,0.051166666666666666,0.051166666666666666,0.051166666666666666,0.051166666666666666
CAT,2026-04-23,0.0317,100,835.239990234375,2601800.0,0.03043333333333333,0.04838571428571429,0.04838571428571429,0.04838571428571429,0.04838571428571429
CAT,2026-04-23,0.0279,100,835.239990234375,2601800.0,0.029166666666666664,0.045825,0.045825,0.045825,0.045825
CAT,2026-04-23,0.0317,100,835.239990234375,2601800.0,0.03043333333333333,0.044255555555555555,0.044255555555555555,0.044255555555555555,0.044255555555555555
CAT,2026-04-24,0.0376,100,830.7899780273438,2253900.0,0.032400000000000005,0.043590000000000004,0.043590000000000004,0.043590000000000004,0.043590000000000004
CAT,2026-04-25,0.027,100,830.7899780273438,,0.0321,0.04024,0.04208181818181818,0.04208181818181818,0.04208181818181818
CAT,2026-04-26,0.0396,100,830.7899780273438,,0.03473333333333333,0.03873,0.041874999999999996,0.041874999999999996,0.041874999999999996
CAT,2026-04-27,0.0363,100,828.7899780273438,1986700.0,0.0343,0.034960000000000005,0.04144615384615384,0.04144615384615384,0.04144615384615384
CAT,2026-04-28,0.0416,100,817.8699951171875,1875600.0,0.03916666666666666,0.033299999999999996,0.04145714285714286,0.04145714285714286,0.04145714285714286
CAT,2026-04-29,0.0558,100,810.0499877929688,2253514.0,0.044566666666666664,0.03571,0.04241333333333333,0.04241333333333333,0.04241333333333333
CAT,2026-04-30,0.0351,100,810.0499877929688,,0.04416666666666667,0.036430000000000004,0.04195625,0.04195625,0.04195625
COST,2026-04-20,0.1797,100,997.8400268554688,1475400.0,0.1797,0.1797,0.1797,0.1797,0.1797
COST,2026-04-21,0.1284,100,1005.8099975585938,1367100.0,0.15405,0.15405,0.15405,0.15405,0.15405
COST,2026-04-22,0.1005,100,1003.7000122070312,1215200.0,0.1362,0.1362,0.1362,0.1362,0.1362
COST,2026-04-23,0.1017,100,1014.3800048828125,1570700.0,0.1102,0.127575,0.127575,0.127575,0.127575
COST,2026-04-23,0.1183,100,1014.3800048828125,1570700.0,0.10683333333333334,0.12572,0.12572,0.12572,0.12572
COST,2026-04-23,0.1183,100,1014.3800048828125,1570700.0,0.11276666666666667,0.12448333333333333,0.12448333333333333,0.12448333333333333,0.12448333333333333
COST,2026-04-23,0.112,100,1014.3800048828125,1570700.0,0.11620000000000001,0.1227,0.1227,0.1227,0.1227
COST,2026-04-23,0.1183,100,1014.3800048828125,1570700.0,0.11620000000000001,0.12215,0.12215,0.12215,0.12215
COST,2026-04-23,0.112,100,1014.3800048828125,1570700.0,0.1141,0.12102222222222221,0.12102222222222221,0.12102222222222221,0.12102222222222221
COST,2026-04-24,0.1147,100,1011.1500244140625,1695200.0,0.11499999999999999,0.12039,0.12039,0.12039,0.12039
COST,2026-04-25,0.1435,100,1011.1500244140625,,0.1234,0.11677,0.12249090909090908,0.12249090909090908,0.12249090909090908
COST,2026-04-26,0.1386,100,1011.1500244140625,,0.13226666666666667,0.11778999999999999,0.12383333333333334,0.12383333333333334,0.12383333333333334
COST,2026-04-27,0.1313,100,998.010009765625,1620400.0,0.1378,0.12086999999999999,0.1244076923076923,0.1244076923076923,0.1244076923076923
